IT,Window,Center,Area-202,Area-203,Std-202,Std-203
18,6,201.3777013,441758.5063,52352.95391,5000.043934,953.1903275
18,6,201.4777013,455431.925,56301.15469,4623.878217,1321.32942
18,6,201.5777013,469916.8125,59272.09531,9058.710988,877.4337757
18,6,201.6777013,491770.9063,64543.72031,4683.936487,1435.484439
18,6,201.7777013,502094.3875,68475.07188,3633.484661,1783.246017
18,6,201.8777013,513907.7188,72232.46719,1779.203776,1365.334946
18,6,201.9777013,526418.375,75264.13281,5369.274536,1387.790259
18,6,202.0777013,527157.9125,79171.22344,2951.454487,1205.602731
18,6,202.1777013,524299.0063,82812.79844,3015.372724,790.5273887
18,6,202.2777013,518530.725,89076.73125,3138.654678,1039.715269
18,6,202.3777013,499965.725,92608.42656,1402.371718,1132.084437
18,6,202.4777013,489822.1438,97333.54844,6785.665461,2386.017409
18,6,202.5777013,474120.6375,101432.0609,2785.629131,1464.588372
18,6,202.6777013,467341.625,106572.3234,4970.929967,1606.445625
18,6,202.7777013,447718.3,110839.0906,1549.091887,1879.489858
18,6,202.8777013,427186.3625,113715.9016,5418.357535,1641.856947
18,6,202.9777013,414666.4938,118226.1719,3596.358885,1058.759344
18,6,203.0777013,400682.3938,120075.2453,1417.018753,1419.348934
18,6,203.1777013,386354.2188,122324.7828,2067.499104,1061.692542
18,6,203.2777013,371822.9375,120348.4672,4534.732765,1097.818897
18,6,203.3777013,351863.175,118209.6234,2092.607285,1698.787651
18,6,203.4777013,339818.1563,116030.5703,1524.021411,820.360444
18,6,203.5777013,323178.6,114457.0266,1895.694501,2878.997095
18,6,203.6777013,305472.7625,109412.2141,2528.125062,1185.796421
18,6,203.7777013,292459.65,107020.2391,5311.204584,818.3157898
18,6,203.8777013,272317.2563,103181.3422,2908.11032,1265.145052
18,6,203.9777013,255119.125,102078.2656,2757.532927,658.7793007
18,6,204.0777013,238963.8031,97286.02188,2906.200343,820.1671215
18,6,204.1777013,221251.2906,95075.55,3725.814812,1547.679644
18,6,204.2777013,203522.0563,91102.94063,4226.680773,2169.227621
18,6,204.3777013,191548.875,88574.24531,4863.840554,895.1119161
18,6,204.4777013,167795.4406,83388.02813,1216.440075,1070.592017
18,6,204.5777013,149651.725,79768.07188,5313.308801,1743.281746
18,6,204.6777013,134777.2531,77016.23281,5482.839561,845.6640882
18,6,204.7777013,115399.7734,73410.83438,4195.584966,1002.883288
18,6,204.8777013,95702.825,69594.33438,1664.218412,867.8476425
18,6,204.9777013,78015.23438,66298.58984,2016.728957,1654.200304
18,6,205.0777013,63298.08359,63127.80156,5791.370731,1156.49855
18,6,205.1777013,43542.77891,57219.05781,1191.481214,454.1331283
18,6,205.2777013,27813.15977,53972.42813,379.9076012,406.0571979
18,6,205.3777013,14387.42363,49340.14531,624.1304527,856.0994035
18,6,205.4777013,3720.22373,45237.57656,323.2668493,1274.056829
18,6,205.5777013,85.46763611,40294.46797,105.9075609,2501.210845
18,6,205.6777013,46.08312378,34905.00508,92.16624756,2201.315709
18,6,205.7777013,50.5468811,29974.92266,101.0937622,739.4772039
18,6,205.8777013,76.36784058,24298.33633,93.53648631,670.4544173
18,6,205.9777013,38.9863739,20427.66914,77.9727478,1323.020603
18,6,206.0777013,0,15445.17715,0,283.3190524
18,6,206.1777013,0,11320.53262,0,793.9364594
18,6,206.2777013,0,7566.540039,0,1162.244225
18,6,206.3777013,34.16158447,3352.004395,68.32316895,164.1583454
18,6,206.4777013,0,888.86604,0,99.6860169
18,6,206.5777013,0,33.49825439,0,66.99650879
18,6,206.6777013,0,0,0,0
18,6,206.7777013,0,0,0,0
18,6,206.8777013,37.03927612,0,74.07855225,0
18,6,206.9777013,0,0,0,0
18,6,207.0777013,0,0,0,0
18,6,207.1777013,0,0,0,0
18,7,196.6777013,33.98113098,0,67.96226196,0
18,7,196.7777013,0,0,0,0
18,7,196.8777013,0,29.20377197,0,58.40754395
18,7,196.9777013,0,0,0,0
18,7,197.0777013,38.2061676,0,76.41233521,0
18,7,197.1777013,0,40.04484558,0,80.08969116
18,7,197.2777013,27.66982727,70.2376709,55.33965454,87.16349774
18,7,197.3777013,28.14847412,0,56.29694824,0
18,7,197.4777013,0,0,0,0
18,7,197.5777013,0,0,0,0
18,7,197.6777013,0,0,0,0
18,7,197.7777013,0,0,0,0
18,7,197.8777013,0,0,0,0
18,7,197.9777013,0,0,0,0
18,7,198.0777013,0,0,0,0
18,7,198.1777013,0,0,0,0
18,7,198.2777013,25.51541443,0,51.03082886,0
18,7,198.3777013,0,0,0,0
18,7,198.4777013,826.1879639,35.18540039,306.2253568,70.37080078
18,7,198.5777013,8507.991797,0,992.5973398,0
18,7,198.6777013,24969.89336,0,1170.914049,0
18,7,198.7777013,45234.29453,0,1619.647745,0
18,7,198.8777013,65982.19766,0,3343.675001,0
18,7,198.9777013,85621.47344,0,1420.931755,0
18,7,199.0777013,101795.7828,0,1249.391702,0
18,7,199.1777013,121536.2563,0,1737.708579,0
18,7,199.2777013,141379.8719,0,1949.60812,0
18,7,199.3777013,159907.0813,0,1431.069589,0
18,7,199.4777013,181442.2781,0,3595.594964,0
18,7,199.5777013,194848.6469,1166.186646,1998.527935,188.8838685
18,7,199.6777013,212609.3594,4810.517383,3594.150724,499.4107505
18,7,199.7777013,226147.4875,7943.143652,5572.266403,514.6233716
18,7,199.8777013,244276.9781,12055.6377,1804.178691,1480.164617
18,7,199.9777013,259890.7969,14624.34785,3048.653955,508.877962
18,7,200.0777013,277481.45,18667.3707,2520.737366,212.4154143
18,7,200.1777013,292636.6813,22046.91094,1515.204506,287.3803657
18,7,200.2777013,310658.4313,25452.01016,2633.766363,649.7763794
18,7,200.3777013,323444.6625,30083.36328,2161.982531,742.5361437
18,7,200.4777013,340112.4,33471.27969,3639.342734,429.4898589
18,7,200.5777013,358517.0125,38931.76719,3845.022351,1996.101042
18,7,200.6777013,368560.3563,40192.26484,4421.227075,1752.760649
18,7,200.7777013,386872.7188,43703.38203,5761.979932,1307.041233
18,7,200.8777013,398583.5063,47036.23672,2364.641544,613.2432377
18,7,200.9777013,415537.7938,51817.28984,2294.878932,1605.214828
18,7,201.0777013,425767.6313,53228.04219,3814.84478,263.1763583
18,7,201.1777013,435454.6188,55329.56406,9869.850765,1010.275826
18,7,201.2777013,454738.7625,60421.83906,6479.084256,709.202312
18,7,201.3777013,463349.375,64522.58203,2707.320676,1020.048197
18,7,201.4777013,480809.8313,67366.03906,3684.367127,1341.606673
18,7,201.5777013,487477.625,69755.2875,4412.960664,2106.946896
18,7,201.6777013,504108.6625,74289.95313,3114.211083,831.6424012
18,7,201.7777013,513815.1938,76887.4625,4190.161025,486.0249803
18,7,201.8777013,525309.2313,80918.04844,3747.226847,907.8334759
18,7,201.9777013,531582.6125,82356.19063,4847.521258,1731.39026
18,7,202.0777013,539371.4375,86685.71875,2008.603422,793.369608
18,7,202.1777013,532301.125,89790.92813,2634.311674,1060.319452
18,7,202.2777013,523111.7438,94593.90781,4945.380654,1990.47142
18,7,202.3777013,515362.8875,97949.31719,3512.044616,594.7641568
18,7,202.4777013,504306.6375,101586.2219,4789.902953,664.0954092
18,7,202.5777013,490097.925,105725.1984,3184.345492,1594.132592
18,7,202.6777013,479315.05,108421.6828,2966.531535,1709.31632
18,7,202.7777013,466446.1688,112805.95,3437.71798,827.9365166
18,7,202.8777013,453981.2438,117947.125,3201.246071,1784.803545
18,7,202.9777013,438781.1938,120733.2266,1913.613326,1475.772126
18,7,203.0777013,424232.1625,121263.2188,2063.665753,1713.5187
18,7,203.1777013,409415.1063,123615.3594,1967.91508,2199.209667
18,7,203.2777013,397583.6688,120168.7734,5275.131,958.6812055
18,7,203.3777013,386829.8938,118656.6422,3899.294632,558.1125542
18,7,203.4777013,372473.2063,116993.3953,6605.63409,1617.96615
18,7,203.5777013,356514.1688,115092.3484,1739.889754,787.9188679
18,7,203.6777013,345748.825,113638.3641,4617.144333,1505.054489
18,7,203.7777013,328377.4938,110098.7375,2801.611639,775.9810649
18,7,203.8777013,316632.8313,108011.8359,3871.704747,1240.616319
18,7,203.9777013,298431.6,104024.6922,7489.870755,1937.512585
18,7,204.0777013,288100.1188,101006.1625,5292.517535,1335.459142
18,7,204.1777013,273279.1688,98698.90938,5904.201663,731.7455203
18,7,204.2777013,254664.9063,94441.21094,1916.461359,1033.767063
18,7,204.3777013,239272.2344,91640.42188,2277.461049,1256.485634
18,7,204.4777013,227176.8688,89986.42813,3306.358831,1841.822685
18,7,204.5777013,208001.0719,86083.6875,7731.213302,1647.102473
18,7,204.6777013,191842.8188,83624.25313,1654.604347,942.5529377
18,7,204.7777013,177537.8375,82106.17813,1422.100225,2417.556063
18,7,204.8777013,163044.3844,77708.06094,5411.706031,753.7546705
18,7,204.9777013,142769.7594,74546.13594,2110.720577,683.4586431
18,7,205.0777013,127373.0703,71171.5875,2345.370488,900.3414259
18,7,205.1777013,110815.5266,67483.7125,2283.136357,1473.728075
18,7,205.2777013,92905.5125,63600.86563,3952.986404,1761.515294
18,7,205.3777013,78554.38438,62045.81875,535.5656725,2053.979478
18,7,205.4777013,63833.30234,57881.90781,862.0189528,1011.14859
18,7,205.5777013,48371.40859,53556.15313,789.7628165,782.1209481
18,7,205.6777013,33440.7832,50533.2625,1056.656679,966.8074993
18,7,205.7777013,20824.82773,46940.42188,1029.903982,1865.563753
18,7,205.8777013,9002.98418,43498.80234,399.4807797,836.1674349
18,7,205.9777013,1401.018298,38722.42578,406.3286654,867.1010454
18,7,206.0777013,43.89530945,35042.37188,87.7906189,1297.385078
18,7,206.1777013,0,29251.66953,0,1241.983318
18,7,206.2777013,0,24666.17422,0,663.7135072
18,7,206.3777013,0,20252.88125,0,90.07987001
18,7,206.4777013,0,16089.28008,0,547.86933
18,7,206.5777013,0,11966.24785,0,367.7807636
18,7,206.6777013,0,8022.603027,0,347.1929566
18,7,206.7777013,0,4911.264551,0,192.8712778
18,7,206.8777013,0,2222.653125,0,129.2220111
18,7,206.9777013,0,339.8307983,0,94.06981537
18,7,207.0777013,0,0,0,0
18,7,207.1777013,0,0,0,0
18,7,207.2777013,0,0,0,0
18,7,207.3777013,0,0,0,0
18,7,207.4777013,0,0,0,0
18,7,207.5777013,0,0,0,0
18,7,207.6777013,0,0,0,0
18,8,196.1777013,41.25440674,0,82.50881348,0
18,8,196.2777013,0,0,0,0
18,8,196.3777013,0,0,0,0
18,8,196.4777013,0,0,0,0
18,8,196.5777013,31.80201111,0,63.60402222,0
18,8,196.6777013,26.73981018,0,53.47962036,0
18,8,196.7777013,0,0,0,0
18,8,196.8777013,0,0,0,0
18,8,196.9777013,0,29.14961853,0,58.29923706
18,8,197.0777013,0,0,0,0
18,8,197.1777013,0,0,0,0
18,8,197.2777013,0,0,0,0
18,8,197.3777013,0,0,0,0
18,8,197.4777013,0,0,0,0
18,8,197.5777013,0,0,0,0
18,8,197.6777013,0,26.7293335,0,53.45866699
18,8,197.7777013,0,0,0,0
18,8,197.8777013,0,0,0,0
18,8,197.9777013,738.3713745,0,199.291014,0
18,8,198.0777013,7049.412598,0,1034.567645,0
18,8,198.1777013,22426.84258,0,1905.511579,0
18,8,198.2777013,38993.52656,0,1290.706824,0
18,8,198.3777013,56328.80547,34.29021912,2759.432379,68.58043823
18,8,198.4777013,73990.46719,0,1152.963681,0
18,8,198.5777013,89472.46719,0,1882.226238,0
18,8,198.6777013,105764.125,0,1906.773164,0
18,8,198.7777013,124222.2969,0,3080.367322,0
18,8,198.8777013,142343.6719,0,2069.573431,0
18,8,198.9777013,161832.9281,0,7853.387586,0
18,8,199.0777013,178174.0875,1064.251904,6041.878158,190.0927822
18,8,199.1777013,189659.2375,4191.838086,8506.452759,817.6450622
18,8,199.2777013,204962.1875,7309.277441,6057.19391,1389.832097
18,8,199.3777013,221130.7656,9814.758398,2759.819749,311.619309
18,8,199.4777013,233700.1844,13063.82012,1749.464862,417.7769992
18,8,199.5777013,250064.8969,16312,3997.409491,166.4856369
18,8,199.6777013,263467.8781,19832.12461,3285.942112,763.2745765
18,8,199.7777013,279378.8938,24553.07266,2030.823283,1800.000062
18,8,199.8777013,293255.125,26453.42148,2594.264233,620.478992
18,8,199.9777013,309987.2188,30108.55313,6472.252104,825.4094519
18,8,200.0777013,318997.9875,32449.11719,2528.585246,777.7378618
18,8,200.1777013,332066.8375,36671.91094,2670.794159,1609.331118
18,8,200.2777013,343899.025,38460.62109,5398.401071,1665.40107
18,8,200.3777013,359611.1438,42216.44609,2037.696873,396.289083
18,8,200.4777013,371230.85,45584.92188,1253.50978,693.950113
18,8,200.5777013,384930.425,48558.98438,3026.559825,1796.828837
18,8,200.6777013,397934.4,51515.15938,2241.659258,681.9742814
18,8,200.7777013,411470.4375,55366.75,3204.161955,1711.833887
18,8,200.8777013,424212.5125,58518.65313,4775.924162,975.5983437
18,8,200.9777013,438954.3938,60701.30234,5458.494675,784.1138399
18,8,201.0777013,445662.6813,63557.86953,3312.220848,1370.21293
18,8,201.1777013,458343.6563,65924.21563,2782.79594,362.6100153
18,8,201.2777013,469576.825,69160.46094,2668.162915,642.1981495
18,8,201.3777013,484311.0438,73076.28281,4522.611388,1086.468786
18,8,201.4777013,491408.4125,75496.86563,3736.656688,2275.441477
18,8,201.5777013,506166.8375,78537.17031,9373.958957,1587.897556
18,8,201.6777013,514354.925,80441.15,1787.367458,751.1941091
18,8,201.7777013,528482.6438,83999.50469,4532.269744,1953.447108
18,8,201.8777013,534156.9125,85661.00313,7037.157976,965.3831836
18,8,201.9777013,533585.45,88537.45781,4845.089569,2112.341562
18,8,202.0777013,540083.9875,92011.34063,4062.434775,907.9109396
18,8,202.1777013,543011.4875,95122.01406,5153.58436,1878.488737
18,8,202.2777013,532383.85,98843.3375,3216.094439,682.4198708
18,8,202.3777013,523138.1875,101082.8594,1458.958637,931.329891
18,8,202.4777013,509603.0313,105133.8359,3913.721394,1168.91628
18,8,202.5777013,501138.2938,108268.525,2920.111548,1614.621984
18,8,202.6777013,488915.0188,111264.2172,1444.695758,1216.417639
18,8,202.7777013,481949.3438,115438.1906,3940.006495,351.8947976
18,8,202.8777013,466546.175,118823.3469,2717.087254,745.0510788
18,8,202.9777013,456663.4188,122102.2625,4214.01129,536.8702074
18,8,203.0777013,441193.5063,124356.6359,2610.756457,830.9610716
18,8,203.1777013,430248.4125,123694.7859,3647.450112,1338.624444
18,8,203.2777013,418453.3875,122503.8625,3342.690279,981.2310282
18,8,203.3777013,404201.4688,120807.1641,4534.817549,1456.665562
18,8,203.4777013,392867.3438,117972.6016,3864.684024,1901.665865
18,8,203.5777013,382581.0625,115762.8719,2815.026895,990.7511616
18,8,203.6777013,368326.4625,114607.8313,1525.490742,1780.877036
18,8,203.7777013,355196.8063,111856.9688,6702.087737,2541.22576
18,8,203.8777013,341057.6625,111816.3203,4230.673065,1380.17448
18,8,203.9777013,331167.5625,106839.2922,1232.297108,1362.146843
18,8,204.0777013,318357.475,104776.9047,2023.409668,2142.320638
18,8,204.1777013,305123.7188,100887.0328,3203.915541,1795.198732
18,8,204.2777013,298456.275,99069.03906,4540.600983,428.8864456
18,8,204.3777013,281402.6875,96684.5125,5404.55365,1190.535358
18,8,204.4777013,267755.625,95232.05781,6654.060452,1024.97015
18,8,204.5777013,253496.5,91143.20469,8368.535047,1739.108159
18,8,204.6777013,238772.55,89145.73438,1081.084806,717.0535477
18,8,204.7777013,227431.7,86436.64375,4612.456685,868.2287105
18,8,204.8777013,209919.9969,84047.55313,2673.500274,1868.010426
18,8,204.9777013,196491.7344,80930.96094,5640.213349,1509.144432
18,8,205.0777013,180659.9938,79481.01563,2204.472604,991.8902569
18,8,205.1777013,168049.8125,74656.35938,1363.213823,1203.925576
18,8,205.2777013,151183.8469,72586.31406,2069.155119,1393.890371
18,8,205.3777013,136645.1438,70018.10469,1084.866985,1395.232681
18,8,205.4777013,122810.0344,64704.64922,1527.973027,1296.12605
18,8,205.5777013,107681.6172,63742.96172,1170.573635,2024.91622
18,8,205.6777013,92947.62188,60296.98984,1153.871957,510.7322313
18,8,205.7777013,81019.93906,57085.56797,5817.585365,570.3643615
18,8,205.8777013,67180.20156,53581.77188,6300.946236,816.4488719
18,8,205.9777013,48985.53594,49728.27266,1448.683515,1386.571352
18,8,206.0777013,35908.34297,46218.09766,549.7679114,1455.393633
18,8,206.1777013,23545.64063,43296.38516,550.8645238,490.7556521
18,8,206.2777013,12415.41055,41339.08203,559.1261034,2350.030809
18,8,206.3777013,4506.247705,36895.85781,324.4511922,1718.172085
18,8,206.4777013,41.49298706,31847.08945,82.98597412,622.2676187
18,8,206.5777013,37.45257874,29158.41055,74.90515747,2281.315223
18,8,206.6777013,70.87308655,24820.29141,86.87934056,2115.976552
18,8,206.7777013,79.21571655,19685.13633,97.89039285,560.6497605
18,8,206.8777013,36.36782532,15935.8623,72.73565063,513.26869
18,8,206.9777013,0,11953.94297,0,190.4680631
18,8,207.0777013,0,8780.40918,0,140.8236617
18,8,207.1777013,0,5487.018945,0,252.2940473
18,8,207.2777013,34.67615356,3015.239404,69.35230713,170.0071741
18,8,207.3777013,0,1142.776196,0,84.67691558
18,8,207.4777013,0,0,0,0
18,8,207.5777013,0,0,0,0
18,8,207.6777013,32.71929321,0,65.43858643,0
18,8,207.7777013,0,0,0,0
18,8,207.8777013,0,39.05562134,0,78.11124268
18,8,207.9777013,0,0,0,0
18,8,208.0777013,0,0,0,0
18,8,208.1777013,0,0,0,0
18,9,195.6777013,0,0,0,0
18,9,195.7777013,0,0,0,0
18,9,195.8777013,0,0,0,0
18,9,195.9777013,37.44615479,0,74.89230957,0
18,9,196.0777013,0,0,0,0
18,9,196.1777013,0,0,0,0
18,9,196.2777013,0,0,0,0
18,9,196.3777013,0,0,0,0
18,9,196.4777013,0,0,0,0
18,9,196.5777013,0,0,0,0
18,9,196.6777013,0,0,0,0
18,9,196.7777013,0,0,0,0
18,9,196.8777013,0,0,0,0
18,9,196.9777013,0,0,0,0
18,9,197.0777013,0,0,0,0
18,9,197.1777013,37.22687683,0,74.45375366,0
18,9,197.2777013,0,0,0,0
18,9,197.3777013,0,33.97606812,0,67.95213623
18,9,197.4777013,789.1374878,0,102.4827289,0
18,9,197.5777013,6967.064648,0,1261.444712,0
18,9,197.6777013,21051.08086,41.66888428,828.3433303,83.33776855
18,9,197.7777013,35314.54336,0,2187.316239,0
18,9,197.8777013,51197.06406,35.83048706,1164.166235,71.66097412
18,9,197.9777013,74874.525,0,7822.27315,0
18,9,198.0777013,80026.88906,0,3035.851236,0
18,9,198.1777013,95361.43125,0,2137.002818,0
18,9,198.2777013,111141.7828,0,1098.873922,0
18,9,198.3777013,129556.5438,0,5526.724121,0
18,9,198.4777013,145962.8813,39.71538086,6268.409909,79.43076172
18,9,198.5777013,156939.0563,1192.666272,1844.476822,137.0180503
18,9,198.6777013,170020.825,3838.849561,1990.608867,294.3527936
18,9,198.7777013,186893.2375,6314.967676,7541.043463,652.3299333
18,9,198.8777013,196923.7063,10027.94648,2913.650894,1167.069292
18,9,198.9777013,209898.1188,12214.37012,2992.546989,322.3956391
18,9,199.0777013,225905.1094,14677.64297,1434.696184,332.4374335
18,9,199.1777013,240375.7375,17996.16172,3863.544177,667.5294306
18,9,199.2777013,252618.0719,21670.73477,3780.807985,1824.817408
18,9,199.3777013,268253.2688,23910.45508,10838.7944,1772.858739
18,9,199.4777013,277683.4375,27405.48203,3834.293549,1393.624624
18,9,199.5777013,289689.2,29593.36875,974.3517838,473.4039778
18,9,199.6777013,302549.7813,32316.9043,3544.152243,403.1060572
18,9,199.7777013,315328.2313,35307.42344,3993.420235,599.4395674
18,9,199.8777013,330485.3875,37967.59844,5624.294671,619.8803871
18,9,199.9777013,341282.6063,41845.88984,3019.657474,1430.633054
18,9,200.0777013,352877.8063,43090.93828,9378.041322,1325.833743
18,9,200.1777013,361314.5625,46690.81328,3179.535461,1813.061418
18,9,200.2777013,377085.4625,49326.31328,5991.742079,664.8847053
18,9,200.3777013,386368.45,52561.06797,2439.790092,1165.807199
18,9,200.4777013,395275.05,54847.17734,786.5726992,817.0141424
18,9,200.5777013,406702.2313,57719.38594,4122.29898,1190.032915
18,9,200.6777013,420914.7125,60570.14297,3451.042425,1086.717852
18,9,200.7777013,428286.8563,62703.77188,1855.522124,713.4668562
18,9,200.8777013,441359.0063,64784.41719,1744.527604,395.3893852
18,9,200.9777013,452289.8313,68629.08125,3223.356466,435.5132597
18,9,201.0777013,462082.4813,70896.94375,3015.96624,1306.473521
18,9,201.1777013,472356.8188,73439.6625,2449.350434,1395.068976
18,9,201.2777013,483871.2938,76249.32656,2659.730791,1299.60997
18,9,201.3777013,491567.7188,79156.92344,3872.447729,1008.448474
18,9,201.4777013,501991.7188,82523.01875,3205.939161,1591.378177
18,9,201.5777013,511934.7813,83848.73594,5153.673908,1619.984109
18,9,201.6777013,523888.7125,86762.23906,2761.42888,1362.869503
18,9,201.7777013,531011.35,88730.00469,2511.070457,1596.50708
18,9,201.8777013,534640.35,91176.86719,2976.060542,1037.882421
18,9,201.9777013,543719.3625,93775.05938,3421.639109,1462.213069
18,9,202.0777013,548501.2,96607.91875,3256.700511,1399.977964
18,9,202.1777013,546008.8875,99021.12031,4793.957437,1166.750443
18,9,202.2777013,536371.85,102597.9656,3279.726897,1038.081996
18,9,202.3777013,533032.9125,105297.3109,1981.495842,763.98772
18,9,202.4777013,520124.4375,108167.2641,2353.373388,1413.251219
18,9,202.5777013,512682.6188,111331.2547,3909.882759,1433.991
18,9,202.6777013,500122.9563,114491.0969,2732.174183,1595.836291
18,9,202.7777013,489666.625,116684.85,3903.299343,1818.978161
18,9,202.8777013,477780.4938,120439.7672,1969.029614,1003.743305
18,9,202.9777013,472251.075,122713.6203,4193.411218,1122.536092
18,9,203.0777013,455990.8125,124499.7859,511.5292884,997.3649047
18,9,203.1777013,445141.65,124697.4016,4486.025975,1100.941847
18,9,203.2777013,432453.7438,122688.0859,3647.278628,1474.961833
18,9,203.3777013,426841.9313,121851.2625,5659.211507,1517.085115
18,9,203.4777013,413652.8938,120492.4734,3573.963204,2510.882178
18,9,203.5777013,403750.3938,119636.3688,4655.235229,410.3717278
18,9,203.6777013,394302.1,116298.4172,4118.667857,1131.566509
18,9,203.7777013,377801.7,114122.7094,3602.221789,1418.548853
18,9,203.8777013,369746.0625,112049.825,5250.984222,1063.350702
18,9,203.9777013,353397.65,107826.2578,9809.735717,1290.360313
18,9,204.0777013,341648.8688,106606.3391,3068.894734,1005.516797
18,9,204.1777013,330656.025,105252.8219,4412.367249,1854.799703
18,9,204.2777013,317717.85,103088.9672,3149.093349,1549.417554
18,9,204.3777013,315867.1438,100505.3313,3106.441917,886.6805725
18,9,204.4777013,295812.5,97207.79688,3876.103023,1014.065228
18,9,204.5777013,284668.925,95918.42813,1347.820909,530.5582601
18,9,204.6777013,274868.875,94242.87813,2139.180624,919.5598828
18,9,204.7777013,263782.7375,90988.31094,605.556573,962.1127009
18,9,204.8777013,254680.7219,88133.47188,5658.521637,647.9581511
18,9,204.9777013,235647.8469,86232.18438,1044.72488,844.4870871
18,9,205.0777013,226660.3969,82616.55469,5496.090063,906.6652688
18,9,205.1777013,208001.5531,79635.28125,4863.009886,1157.393302
18,9,205.2777013,198371.3906,77913.17656,1122.503211,1228.314857
18,9,205.3777013,186805.1156,75502.75938,6118.010031,1223.989506
18,9,205.4777013,170634.8688,72189.16875,4622.258852,547.6361715
18,9,205.5777013,156205.6063,68839.84375,1439.70794,609.254223
18,9,205.6777013,147577.3563,66797.87188,4412.670423,287.1487145
18,9,205.7777013,132509.675,63583.56719,5036.951573,745.9310292
18,9,205.8777013,116708.2578,61952.91328,1392.104193,1793.308497
18,9,205.9777013,101445.3422,58142.39453,2625.2451,1485.779894
18,9,206.0777013,89114.99531,55828.41016,894.126851,545.3925419
18,9,206.1777013,76401.61719,53579.62188,1284.894981,305.118999
18,9,206.2777013,62639.20781,50400.875,964.3873148,517.5939488
18,9,206.3777013,48001.56094,46371.06016,882.678887,1275.105566
18,9,206.4777013,36902.04922,43156.175,993.2654882,1040.175865
18,9,206.5777013,24791.64609,40886.88828,1167.382022,2030.170487
18,9,206.6777013,13861.52402,37627.64141,347.7792833,1789.758208
18,9,206.7777013,5088.142871,33605.99219,1006.377166,586.7673679
18,9,206.8777013,101.601178,30367.06211,124.4392675,1006.787475
18,9,206.9777013,0,26188.13359,0,792.0569254
18,9,207.0777013,35.48052063,23074.96914,70.96104126,1833.365019
18,9,207.1777013,34.53147278,18482.40352,69.06294556,643.8220837
18,9,207.2777013,0,15090.48359,0,345.1793818
18,9,207.3777013,0,11910.29453,0,621.2597028
18,9,207.4777013,0,9461.550977,0,1000.916668
18,9,207.5777013,0,6261.301465,0,326.7763654
18,9,207.6777013,0,3324.432959,0,213.6585069
18,9,207.7777013,0,1144.911548,0,82.33096388
18,9,207.8777013,0,0,0,0
18,9,207.9777013,0,0,0,0
18,9,208.0777013,0,0,0,0
18,9,208.1777013,0,0,0,0
18,9,208.2777013,0,0,0,0
18,9,208.3777013,0,0,0,0
18,9,208.4777013,0,0,0,0
18,9,208.5777013,0,0,0,0
18,9,208.6777013,0,0,0,0
18,10,195.1777013,0,0,0,0
18,10,195.2777013,34.71594543,0,69.43189087,0
18,10,195.3777013,43.2704895,0,86.540979,0
18,10,195.4777013,0,25.07647552,0,50.15295105
18,10,195.5777013,0,0,0,0
18,10,195.6777013,0,0,0,0
18,10,195.7777013,0,0,0,0
18,10,195.8777013,26.70352173,0,53.40704346,0
18,10,195.9777013,0,0,0,0
18,10,196.0777013,0,32.27967224,0,64.55934448
18,10,196.1777013,35.06662903,0,70.13325806,0
18,10,196.2777013,0,0,0,0
18,10,196.3777013,41.69664917,0,83.39329834,0
18,10,196.4777013,0,28.05456238,0,56.10912476
18,10,196.5777013,0,0,0,0
18,10,196.6777013,0,33.84854431,0,67.69708862
18,10,196.7777013,0,0,0,0
18,10,196.8777013,0,0,0,0
18,10,196.9777013,901.4952698,0,260.3677447,0
18,10,197.0777013,7419.206934,0,767.1697033,0
18,10,197.1777013,21209.02305,0,1748.877386,0
18,10,197.2777013,34070.24531,0,956.2203452,0
18,10,197.3777013,47962.73828,0,1231.366331,0
18,10,197.4777013,61703.11641,0,2327.161315,0
18,10,197.5777013,73982.80625,0,1089.504343,0
18,10,197.6777013,86746.04063,0,1917.398541,0
18,10,197.7777013,101235.2391,0,1287.254338,0
18,10,197.8777013,119542.5859,0,7624.216339,0
18,10,197.9777013,129151.575,103.1301819,2968.934082,126.3365798
18,10,198.0777013,143029.6313,1277.224121,2546.727955,61.13687783
18,10,198.1777013,155360.9625,3842.436328,2152.974907,263.9588527
18,10,198.2777013,167486.4938,6940.32998,3698.223074,1212.329575
18,10,198.3777013,181737.0938,8468.616016,5064.469048,354.4454851
18,10,198.4777013,188436.9125,11195.46289,2802.26617,305.0360958
18,10,198.5777013,204873.9031,13705.84434,2162.090509,686.5287123
18,10,198.6777013,218669.0406,16406.05391,558.6732791,1384.051177
18,10,198.7777013,234883.9813,19563.35547,6202.198673,1630.715542
18,10,198.8777013,241673.7031,21744.82461,1385.043661,662.0379761
18,10,198.9777013,254144.8594,24194.4625,752.1342794,425.9127813
18,10,199.0777013,265676.8438,26919.16211,808.3202167,434.4563671
18,10,199.1777013,278229.4313,30746.00977,2217.791231,1112.504843
18,10,199.2777013,291534.4875,32799.60859,7601.278841,1223.837656
18,10,199.3777013,301642.925,34862.10703,2490.55009,1119.106979
18,10,199.4777013,311785.4875,36805.35781,3270.691391,535.6915139
18,10,199.5777013,325702.9813,39988.79766,9117.134857,1306.987882
18,10,199.6777013,333076.7125,42864.65703,1931.393708,281.3584123
18,10,199.7777013,343745.9313,44987.48828,2560.390089,587.2587843
18,10,199.8777013,356357.3875,46689.88516,6218.988536,1427.665802
